Id,SalePrice
1595,120778.81037413423
1596,242152.90214423754
1597,200097.92429475154
1598,219238.23872676183
1599,169297.90484329942
1600,167250.9202316678
1601,70270.15128372508
1602,112283.87281182666
1603,79681.86020187191
1604,265793.95096930786
1605,237146.06760336005
1606,168673.29985028852
1607,169299.0527870525
1608,222847.56098243824
1609,187504.62046752183
1610,157091.4487097411
1611,141198.39609595877
1612,174390.0958759648
1613,161690.94802122045
1614,118469.32182160919
1615,87982.88679129671
1616,78185.49232669215
1617,92170.73722075294
1618,133269.85727195887
1619,138911.6847047286
1620,190040.85840588185
1621,139552.17508996406
1622,137392.20825539503
1623,263879.3751417968
1624,203230.56633553398
1625,116587.75926426396
1626,162855.73996048578
1627,186611.19555424296
1628,294678.73820318363
1629,191763.21589054493
1630,345209.9178243726
1631,225321.82601642958
1632,239761.50040962885
1633,180843.97048584465
1634,186841.17574427306
1635,178316.76505176426
1636,159871.72661963737
1637,181010.90600428794
1638,183140.33212765004
1639,185927.60757148586
1640,254132.1551692147
1641,182945.01351191668
1642,245568.17219643612
1643,223016.1941876709
1644,245470.2333502483
1645,194956.68333735707
1646,165519.39800079356
1647,163232.43510782195
1648,135807.19226398336
1649,142062.78122952307
1650,113295.12836087006
1651,128468.5663172772
1652,97229.41164340034
1653,102373.51798698494
1654,145766.4625165651
1655,144466.38202939086
1656,143994.49431984578
1657,148859.78832162192
1658,145908.32622494377
1659,124761.17773107183
1660,158598.9988216993
1661,444349.2232243074
1662,410289.6698024656
1663,367680.85537375824
1664,486532.03674875386
1665,299609.08004111313
1666,314694.63229971944
1667,376085.8000394363
1668,343286.88671630924
1669,310340.31054025143
1670,332735.3525186904
1671,242873.33271778282
1672,414300.57500528323
1673,300300.4729462155
1674,243455.82164853418
1675,197927.60497432563
1676,191432.46988973324
1677,216412.90488517372
1678,462495.19766769395
1679,391869.87762766227
1680,340841.02710699046
1681,252450.88288726425
1682,304968.46928626706
1683,187772.10573814675
1684,179644.73595563893
1685,174700.23492713616
1686,178381.0080204656
1687,174735.97782832308
1688,188407.94215470212
1689,190342.87025254918
1690,196706.96459500026
1691,188056.49313819248
1692,273027.151794525
1693,185841.559274075
1694,185257.0798593735
1695,172560.0179101784
1696,266588.6346424138
1697,178861.66723298567
1698,340578.5648371781
1699,314237.894084492
1700,243914.34320307674
1701,261670.8586933306
1702,248347.06964753868
1703,254652.61341636349
1704,267302.0652095486
1705,241079.45891332807
1706,420005.917207708
1707,212578.29076534923
1708,204463.42114346818
1709,260613.59483927203
1710,233498.843733756
1711,274877.25953890255
1712,265101.86668589246
1713,266316.14807219035
1714,221238.31489322986
1715,206994.50994172308
1716,180515.8291405398
1717,179100.02638653747
1718,139478.0204271705
1719,206045.55981991417
1720,238436.2158754571
1721,162754.91526789148
1722,132051.90794889268
1723,154854.92371435242
1724,215842.99338047268
1725,244159.2279128036
1726,189314.69927302003
1727,155210.09985472204
1728,176784.46492207152
1729,172869.3744457694
1730,154497.41790150828
1731,121364.54567183267
1732,131063.31749147872
1733,116715.75511551375
1734,123637.24137542561
1735,132082.33394563783
1736,117108.95576830971
1737,300300.3879711791
1738,241338.69285396923
1739,257264.1084294658
1740,210827.40796826582
1741,186836.59039423254
1742,170367.5878637397
1743,172844.478065232
1744,297419.98489971814
1745,212310.68282108207
1746,186129.97122863313
1747,222010.885382032
1748,225734.05874364916
1749,151307.02746379146
1750,121922.37033734273
1751,241172.3186437479
1752,121720.52959198694
1753,143815.88139615132
1754,188631.5371410402
1755,166458.3214717308
1756,128525.11767482653
1757,125476.13468548382
1758,143806.3122549815
1759,163706.4143610279
1760,160430.40491695097
1761,136446.04365750775
1762,182411.10241179843
1763,175371.68501432397
1764,121195.4478976941
1765,154701.3597495545
1766,168953.28424428374
1767,196496.32367769082
1768,140067.05113233067
1769,175934.1155151318
1770,148472.89314383682
1771,126796.3143152798
1772,135336.5025517107
1773,126793.58476250959
1774,139627.41066898883
1775,144026.48559603764
1776,121658.52403141366
1777,106130.7129142107
1778,136297.8603426251
1779,115081.75933690084
1780,180582.4070160138
1781,130232.42451812432
1782,88422.76967483875
1783,146041.35333797697
1784,105957.55084719529
1785,118052.96990562938
1786,148251.44187817108
1787,163845.69032628863
1788,59262.347547035926
1789,97374.00047985202
1790,84268.76364377097
1791,180403.398661141
1792,150005.23682908533
1793,135841.45523199742
1794,153875.7016404261
1795,133163.70711893874
1796,129203.58133500387
1797,109210.60587110074
1798,128309.90378439029
1799,113691.6402752108
1800,131552.6582291001
1801,128686.53948567825
1802,134188.61061480016
1803,148185.71629473584
1804,136503.04638923414
1805,137992.6161719855
1806,122204.51916652215
1807,124483.45592680524
1808,116571.87019752254
1809,112021.75127247698
1810,143425.3452538498
1811,91625.95259543619
1812,91872.82755915515
1813,125738.39358623078
1814,92713.03659946822
1815,56733.265577015205
1816,96483.76208227724
1817,110363.08161848105
1818,157242.04203889478
1819,127393.39744352207
1820,57302.46644103565
1821,109383.03176689922
1822,149497.91344193852
1823,43199.214844215036
1824,122209.38381651856
1825,139059.2418304421
1826,107374.33067742066
1827,95107.9742562098
1828,131359.5769838362
1829,112004.65983444569
1830,141995.09580068244
1831,150608.71270405647
1832,93917.28203844427
1833,131306.33216606147
1834,121197.48581642797
1835,114902.65935002519
1836,117073.1076817706
1837,86428.34470226942
1838,128047.26297869053
1839,103607.93899752418
1840,141620.91989515425
1841,131223.72528758628
1842,84978.91715865578
1843,131286.04275786426
1844,146883.5745125619
1845,140087.56216933837
1846,155176.90305388483
1847,167466.00583551105
1848,68622.98539933987
1849,105985.45866529972
1850,117343.66192097703
1851,147460.64376985858
1852,122796.44976442761
1853,130461.08376719065
1854,167188.36252339813
1855,165764.3841979117
1856,215933.50422281842
1857,140661.76117925695
1858,135156.0236503914
1859,118876.55865468524
1860,147645.95197850268
1861,118143.63020220536
1862,306913.4489929087
1863,295204.2514069777
1864,295308.04634543904
1865,344157.21338423365
1866,334923.2716279548
1867,224683.6273452888
1868,279591.2422334825
1869,202893.78502123256
1870,222949.33507250505
1871,275263.2342864925
1872,176709.9971899402
1873,237232.4060215127
1874,142729.32222899454
1875,200594.33087627418
1876,198207.6182847275
1877,202598.7040814303
1878,215509.92939092917
1879,134011.5784850807
1880,132512.12271485326
1881,224794.95340390643
1882,239418.63304499397
1883,189084.900477002
1884,199186.8085196616
1885,239022.6786657276
1886,280768.60511487053
1887,204079.6672984591
1888,247157.87049641216
1889,169160.05939034605
1890,122168.10149236544
1891,134619.14974719333
1892,100299.84956664345
1893,129627.18533318242
1894,124210.66352875963
1895,139660.67053853686
1896,124033.58962014283
1897,116456.99318210606
1898,116276.44402364266
1899,155532.87360431935
1900,145627.41918734572
1901,180465.30109927058
1902,147033.38983825443
1903,231199.20202316152
1904,149688.08061537764
1905,190054.418742852
1906,160928.8059251418
1907,184642.58165734675
1908,113289.69043525212
1909,133093.93681392763
1910,121166.64706759059
1911,219534.74315488804
1912,336166.0024842118
1913,136403.643150747
1914,66135.14215313506
1915,305912.1395805964
1916,62805.47630570497
1917,248960.74361835513
1918,139811.00891703652
1919,165447.59179249097
1920,148636.57084448062
1921,373389.35986724484
1922,312865.9103499942
1923,221296.89369854674
1924,228203.43795256907
1925,191572.92883637076
1926,371065.26212136605
1927,133787.91911788294
1928,160773.57310030315
1929,121950.72985142862
1930,132656.0149837428
1931,141394.40237726842
1932,142344.3132731503
1933,183981.3957067779
1934,181517.71076310088
1935,173666.9350422737
1936,198155.1396080891
1937,186003.79749970106
1938,171721.73727421972
1939,284236.56890324666
1940,190552.64670441108
1941,171773.42512576582
1942,181146.30300234506
1943,225360.91081059174
1944,425430.68328673893
1945,420143.604644633
1946,166310.89750619163
1947,332949.0834776617
1948,174507.37766694778
1949,245155.24993608115
1950,185011.39015728384
1951,239239.89412882234
1952,195984.74001564586
1953,166838.4672196674
1954,194911.8281202446
1955,137598.13612981112
1956,312926.77465420845
1957,155709.723956789
1958,279412.80884713796
1959,145438.35239305618
1960,118507.30831636589
1961,126182.62416801405
1962,96376.44573913963
1963,101945.3558412985
1964,108088.36151670215
1965,152738.98502304012
1966,146313.3700486236
1967,278392.1005372418
1968,419146.71373836894
1969,399068.9863499502
1970,421730.289017193
1971,471419.69190350745
1972,369414.2088276382
1973,293352.6681646833
1974,333860.9356620335
1975,464387.1505251294
1976,270274.9882137863
1977,356700.36769889446
1978,364991.4112062069
1979,340104.5978012844
1980,210591.68878345098
1981,336441.80811336444
1982,226430.3670450641
1983,227309.4704822572
1984,165962.54292693068
1985,221350.88931979178
1986,208228.3902593246
1987,187999.3654887775
1988,177604.50627773948
1989,193004.7626196483
1990,211610.31671700865
1991,225389.90641885935
1992,220345.829575254
1993,174882.0010720282
1994,237353.53970727374
1995,184080.2534527452
1996,253015.86466518062
1997,315832.2478621109
1998,303368.7303232901
1999,277311.3175032638
2000,330903.6625769192
2001,268351.1576019643
2002,243246.80347506274
2003,258639.43521784048
2004,275073.1303482258
2005,231297.54068250005
2006,231192.27683623473
2007,253155.48743461826
2008,207968.11570118382
2009,203147.95010628944
2010,192029.57782088107
2011,145570.72814094037
2012,177654.82630230283
2013,185075.31916673738
2014,183555.29860096658
2015,216589.73696873285
2016,191190.87990601858
2017,192909.4286274523
2018,128152.02213988661
2019,137602.70139122137
2020,105010.17056297974
2021,112054.03528294043
2022,179900.82570981956
2023,145064.18236003577
2024,258297.4427911557
2025,357296.14447005204
2026,190128.4583244387
2027,162336.96694488902
2028,145110.65179965692
2029,168735.66792176783
2030,271489.2960133007
2031,235714.23188393313
2032,257476.2036034088
2033,257936.3093076648
2034,172080.45871315207
2035,222745.26481895696
2036,190813.61504163485
2037,195253.5963774068
2038,299562.95689622534
2039,224771.00888272165
2040,289731.0782450532
2041,273537.43969010154
2042,209773.75859745574
2043,173232.77780271802
2044,167348.03342090565
2045,213964.3559169722
2046,143434.94915664737
2047,147415.76284623827
2048,141139.80126037073
2049,136968.55282007402
2050,179305.9355450793
2051,100069.0103834942
2052,121062.15083602237
2053,144781.55875450585
2054,92166.4104458129
2055,153022.13939371583
2056,143040.80687772104
2057,117115.92146769684
2058,211365.20305031823
2059,137131.9546964642
2060,159540.56907076004
2061,163115.15079881233
2062,126663.19006951562
2063,123795.71068643201
2064,145656.30001512973
2065,118896.31837696556
2066,161369.26394827745
2067,114946.12657415477
2068,138338.18007449972
2069,83609.88620091954
2070,112362.6138553757
2071,97460.74490463041
2072,135886.97286754363
2073,138961.5418396669
2074,184545.59842246486
2075,147842.39260036795
2076,121150.31800723176
2077,154423.80624739212
2078,130306.40452499923
2079,138173.9911373483
2080,120389.62637154973
2081,125127.73012749091
2082,123165.5973541542
2083,150657.06427242368
2084,113517.74159566403
2085,128020.67601136948
2086,112065.20981829488
2087,126727.38747311036
2088,92285.29770142147
2089,81583.81992132688
2090,131617.83391597986
2091,114995.57564198552
2092,136156.81270661106
2093,118387.79398918722
2094,108532.38111481233
2095,147990.5502818183
2096,80324.17370903114
2097,94963.69809787112
2098,147210.4816133199
2099,62265.24886715032
2100,96990.11699406267
2101,112232.58093411755
2102,124746.71893849096
2103,108292.51701243666
2104,137803.91207985813
2105,121039.95420046346
2106,80286.97136519384
2107,205923.47124910296
2108,116282.63614479205
2109,112730.74912839066
2110,119052.39574916063
2111,125154.32104312372
2112,144147.05923485314
2113,126918.80953717398
2114,119678.96779272635
2115,165726.33022745018
2116,114236.52425897113
2117,152092.78739885008
2118,126440.8553251302
2119,110645.20617477698
2120,121642.96628954886
2121,87104.35220735555
2122,115505.24452632474
2123,88859.94232899805
2124,173991.8154451836
2125,127094.56421743703
2126,160965.48672694256
2127,155363.04806657849
2128,120156.94852145185
2129,98027.80799325478
2130,135241.3133337233
2131,148796.42012946025
2132,114300.4331142283
2133,118815.67468130702
2134,126656.40154867372
2135,96059.86994408278
2136,72515.15120816161
2137,110433.10414413658
2138,128454.64027819669
2139,153955.65001600722
2140,133829.96577856434
2141,154285.45642502172
2142,132625.96817561187
2143,144420.11091992824
2144,113042.89044896567
2145,135548.5841217732
2146,164523.89866517094
2147,137465.14387937385
2148,149273.6090392708
2149,144931.14791738207
2150,242165.69303383416
2151,118569.13860034745
2152,160083.0050584117
2153,149830.66660288099
2154,103937.0159883729
2155,138218.3877041076
2156,245366.20541645167
2157,222528.229712139
2158,244935.39109245123
2159,213057.065825327
2160,178405.72735886945
2161,237763.34221618017
2162,346456.84616499185
2163,336421.1171477439
2164,251587.6078869287
2165,199165.15531348117
2166,151800.40987828362
2167,213810.77123207093
2168,200268.521137668
2169,200431.6531728059
2170,213582.26901867572
2171,150938.64410616393
2172,139327.09555367075
2173,175035.91446960828
2174,226714.95168371324
2175,283363.791022849
2176,315369.82033549383
2177,238509.17384039273
2178,206767.39990169124
2179,139765.21023840515
2180,188606.50458438406
2181,204160.55210456136
2182,235649.13957183989
2183,202269.74580908692
2184,113584.87414261952
2185,128611.76742500912
2186,146011.96908593358
2187,158098.03410680912
2188,165340.56534738478
2189,298935.8700731271
2190,80591.16819398745
2191,79095.63270059196
2192,89051.25751865088
2193,116858.54151572856
2194,109884.17257254754
2195,105338.39246242048
2196,98957.45752456856
2197,121402.76955622828
2198,149078.38572897797
2199,172643.84069733613
2200,143940.43903859035
2201,148437.63224851497
2202,212696.62597193866
2203,137680.60583635746
2204,192467.3304904062
2205,123440.18736221993
2206,135184.33151379472
2207,219728.1913345647
2208,253865.77994333848
2209,241650.64746018828
2210,126567.90403150668
2211,113490.68397717076
2212,119469.01310748479
2213,107233.59621761777
2214,140040.7413913353
2215,102938.88782148085
2216,143899.50290990627
2217,72075.65720392682
2218,75825.86274714943
2219,80812.6740872197
2220,79975.23031023331
2221,308002.72703711095
2222,279582.4996298565
2223,292290.2738935973
2224,204010.67157326796
2225,123166.49528084777
2226,175821.04548848592
2227,193999.52984910185
2228,269821.6870980794
2229,234207.39534194328
2230,156896.95149726528
2231,209172.62669145485
2232,177832.14604578115
2233,179590.20866837807
2234,235000.4782655493
2235,213461.82828536403
2236,247273.3415859341
2237,300536.9353882449
2238,194304.64079226117
2239,107330.0149354001
2240,160305.2884027411
2241,144970.57528966272
2242,126029.88553649388
2243,125760.87401270178
2244,106214.53591964433
2245,104371.18543524866
2246,142984.48346516932
2247,110574.66483314785
2248,129226.44021143208
2249,128075.70487392563
2250,138698.57248268154
2251,142430.5802918907
2252,171947.86600465997
2253,156418.54664061783
2254,177858.00579582437
2255,172713.22356206938
2256,176792.47314588464
2257,205955.85134037476
2258,162339.64406045532
2259,175119.59787784092
2260,145022.1040410346
2261,200241.7769033693
2262,220831.7236425095
2263,396682.7499487774
2264,477894.33685623034
2265,166807.20299022013
2266,319137.8793015842
2267,356948.563118701
2268,427356.08164212294
2269,149797.38722073418
2270,197316.92545458052
2271,203751.0527286551
2272,191524.06532939838
2273,164155.1089917015
2274,175771.62671824062
2275,159075.40359873703
2276,194349.80233102356
2277,185723.94673858833
2278,150691.85505169746
2279,132913.852446747
2280,117228.4890845083
2281,167418.8172412925
2282,180451.7212376753
2283,107785.49015162204
2284,111993.39791605783
2285,141234.37676494493
2286,121814.15958762678
2287,359789.73583277815
2288,281973.4742931454
2289,369432.2541213081
2290,454241.20533103094
2291,334085.73128089414
2292,443398.06875445764
2293,456944.687547646
2294,417305.64356340206
2295,452500.32179032324
2296,264170.41970804473
2297,345479.2222822668
2298,351459.0338389132
2299,357087.3542382219
2300,331675.3097786254
2301,307577.87077768624
2302,245761.30164067255
2303,249580.22697358468
2304,243763.85648804257
2305,186398.38790996978
2306,183893.77857015346
2307,197335.14251370932
2308,239489.5541510004
2309,286999.6585597622
2310,227910.30743360365
2311,197662.90297935705
2312,172548.05112621875
2313,174895.05309897446
2314,173021.80339269486
2315,175167.68919178605
2316,188530.62933667353
2317,183007.76522379112
2318,174400.56000321856
2319,181585.8468855152
2320,188818.60385757085
2321,240446.9216020208
2322,181880.6849016191
2323,193776.8128223525
2324,187101.16314509395
2325,209367.60130611545
2326,177676.7536120506
2327,209683.57206137019
2328,226244.5146923962
2329,192404.74196143364
2330,177400.14070248388
2331,336338.6036355547
2332,424979.42171942926
2333,310965.3394377741
2334,264115.8345742475
2335,280175.01963926124
2336,308831.0394634567
2337,191534.79151775147
2338,248861.60729433128
2339,236458.93038239138
2340,376830.5415273543
2341,213612.49267913692
2342,233541.71411595453
2343,227872.34080583724
2344,225849.2141739808
2345,230646.9889068554
2346,222732.94987025938
2347,195508.7204448536
2348,240958.38553649434
2349,180944.83262370684
2350,303625.14144943433
2351,254670.23193941236
2352,259937.29204739205
2353,259679.82506324683
2354,138549.58885448737
2355,145753.48770548077
2356,153463.83360764632
2357,190650.6617108349
2358,198049.47752221272
2359,128509.93758711973
2360,116543.36110799895
2361,143429.83200088987
2362,245088.4058086058
2363,147852.06616131112
2364,157884.8437618563
2365,214060.06151612103
2366,194724.57545154594
2367,230747.33062387176
2368,214016.847518532
2369,221135.34410937646
2370,171328.85521068083
2371,163791.65184032705
2372,188032.84133077177
2373,271873.7791362837
2374,301376.1952665223
2375,232864.69515334698
2376,261856.76551750733
2377,317793.1841839234
2378,150354.5256329758
2379,201169.94035381282
2380,146296.86757223232
2381,153431.54098866152
2382,197935.27469754292
2383,202372.87505109096
2384,239389.86894293746
2385,160388.98999290157
2386,130547.82781578088
2387,134384.12026516272
2388,100707.095724224
2389,132320.6154887239
2390,155466.12733973155
2391,147049.7593561124
2392,117846.31509849151
2393,172421.62121484225
2394,152001.41980232496
2395,209639.17151445607
2396,151526.4845899426
2397,206709.31402974008
2398,122772.88654401647
2399,57427.35091154418
2400,66663.26101007334
2401,122290.064752604
2402,128578.51067993985
2403,142286.31810483048
2404,152793.5467310925
2405,154510.44262718165
2406,139101.04330912264
2407,123125.26203252916
2408,143838.48607527057
2409,123049.94385213668
2410,171003.9340601894
2411,115443.96089213982
2412,153063.23621955438
2413,129979.54066291172
2414,151630.05960472563
2415,131075.32113285532
2416,133613.98879566003
2417,138346.47525414254
2418,134685.77564199138
2419,123675.27517686521
2420,123258.95964763322
2421,141294.13395194057
2422,113441.62251022074
2423,116649.93176513285
2424,145205.50290099488
2425,203577.8848354885
2426,135728.8570913151
2427,126734.93270661819
2428,165752.66122544446
2429,119883.39086870654
2430,132433.05930344004
2431,108830.99742453822
2432,149172.2639998368
2433,143352.43368639273
2434,140789.04260477307
2435,145713.09573607525
2436,110066.9130788472
2437,116949.32415661067
2438,121833.1313516435
2439,100652.08781513869
2440,126390.2732633171
2441,85318.4918915008
2442,98124.5567130255
2443,118663.1281581044
2444,124965.33383062348
2445,88439.60080540804
2446,130356.0084669562
2447,174280.19207955952
2448,133461.67774458294
2449,117272.08838837419
2450,147720.09735977353
2451,130376.96356243739
2452,197873.38320697297
2453,91271.29059734773
2454,126620.46816658744
2455,115406.95603101008
2456,122597.2060635667
2457,131893.38556480923
2458,139093.90419569836
2459,110685.4902304018
2460,139314.59893230608
2461,127702.60518972005
2462,134748.22466763636
2463,129112.38123515113
2464,177869.9511670783
2465,143362.1080807404
2466,123743.10769309761
2467,135592.6021889976
2468,90754.57127217679
2469,78282.94001042428
2470,187988.74298754073
2471,191867.21506092226
2472,156728.05975429193
2473,118467.57055424163
2474,88962.96337059414
2475,205369.0088761495
2476,114461.36831091401
2477,120179.31646506349
2478,151531.37443734345
2479,100694.21600427499
2480,159199.2760383414
2481,122993.07004047386
2482,126399.29361357065
2483,115834.0589741735
2484,123517.4534167608
2485,130219.42563192893
2486,150929.39814009683
2487,191811.87716943736
2488,166385.00767967146
2489,149708.93257913174
2490,142758.30098931346
2491,96882.74456340473
2492,192590.18871134194
2493,161211.92235026957
2494,151124.01071823412
2495,91886.55669327112
2496,264751.93466316536
2497,145477.93480446067
2498,114499.33450030556
2499,88102.56838350801
2500,126375.15936403717
2501,138177.38998753327
2502,136713.2875628168
2503,91315.48742935876
2504,174403.25219687767
2505,226647.65055680927
2506,242695.53157603822
2507,272613.1577336077
2508,243109.65650246135
2509,229154.96701901197
2510,228498.22034747642
2511,180554.13089170257
2512,206448.58989499064
2513,209520.25181265478
2514,245045.04674323148
2515,149946.62989087665
2516,179361.795973459
2517,141415.27091160842
2518,146553.76809879392
2519,245264.04201277473
2520,220176.37911934959
2521,188119.61815436004
2522,218040.6092421488
2523,119614.85881307513
2524,145006.60908076973
2525,147534.3381739472
2526,145414.31352698343
2527,120562.07951389076
2528,132700.76289399393
2529,139469.4466056513
2530,123636.17616329435
2531,241364.59345181187
2532,222035.42339049804
2533,191561.62059189583
2534,234978.86623952544
2535,282343.57349848584
2536,236116.1915406746
2537,243616.11415824475
2538,181205.63350966352
2539,180556.09988305665
2540,180445.1092444971
2541,184804.80899965164
2542,168160.68463532167
2543,115986.71523405312
2544,123627.34743846588
2545,133458.03938315003
2546,134191.1004605512
2547,139082.69105397482
2548,149785.4606218451
2549,157682.33954781573
2550,646073.7606958154
2551,140370.49321952712
2552,128049.77258627187
2553,71633.63751050012
2554,97203.95564847773
2555,118704.72499156107
2556,104818.26982348363
2557,107719.53355273794
2558,148924.9855428961
2559,133764.8963356053
2560,160625.47464046057
2561,153798.37738505175
2562,140870.7824394951
2563,150466.86469072694
2564,201919.0594616046
2565,137603.47899551087
2566,169903.36424063734
2567,131971.25924029064
2568,200869.91004222457
2569,231275.1121692991
2570,123405.61724519325
2571,192881.61513625027
2572,140292.14976521453
2573,220232.01935751416
2574,285321.2039341725
2575,136827.4751086923
2576,117499.78392889163
2577,141629.68621104612
2578,85892.28375152498
2579,73296.78628763757
2580,102003.0842831494
2581,107548.17048937312
2582,105655.1250410242
2583,266018.8030390099
2584,160109.4700397058
2585,198664.46539954047
2586,213158.27092569013
2587,191031.1371544286
2588,132619.26232874297
2589,151210.1519565988
2590,197862.7460549623
2591,210367.71266887014
2592,206165.10814840853
2593,253567.96145069864
2594,185173.5590679766
2595,207577.8154354018
2596,279963.17104664206
2597,189424.80871049128
2598,299499.845839062
2599,319041.7367333693
2600,139661.03325489158
2601,140377.733252263
2602,84132.69401089245
2603,92360.70991287514
2604,89584.28099283788
2605,78926.30255426384
2606,142125.0894910543
2607,186280.64081042793
2608,196873.38187122732
2609,167181.9326533706
2610,110984.46078621311
2611,109900.24833975334
2612,152478.84665174736
2613,127791.83901721862
2614,127896.71250932608
2615,149702.42916023213
2616,138698.4538470367
2617,180101.57762384898
2618,215820.0541626576
2619,194853.73282678437
2620,183158.08413818185
2621,175079.13547136943
2622,177276.136616987
2623,242983.5304675507
2624,299240.3525471422
2625,284022.56721587526
2626,178321.67291149052
2627,171374.845993975
2628,511471.3274747119
2629,536063.9660631295
2630,413025.60016272304
2631,475862.40154953755
2632,439316.24846663553
2633,319294.8143617114
2634,401264.2204480085
2635,159383.73792503402
2636,179007.25570091794
2637,182307.52917519273
2638,251732.24063216714
2639,194745.24068514648
2640,156066.50442746762
2641,109968.66291594523
2642,175207.77078037558
2643,106044.35028412993
2644,127486.52640144547
2645,112701.56503042874
2646,100205.14077996771
2647,100848.77342740797
2648,141319.14551097635
2649,155390.5402828466
2650,138406.31990828857
2651,147842.62517648673
2652,401920.59492204734
2653,267530.21943854453
2654,257811.44048579189
2655,382920.5821270221
2656,323751.8388549074
2657,342129.5571772087
2658,302869.6984277513
2659,328863.1253269063
2660,381062.4939257917
2661,339922.68306840444
2662,361674.7877970965
2663,280070.6065696473
2664,283675.0462785755
2665,331234.8746846641
2666,289799.4325746951
2667,173848.47086811365
2668,179733.25480556727
2669,177511.33943175751
2670,268757.4621890219
2671,180741.50007298082
2672,192148.19079887937
2673,197416.51622562294
2674,187492.2203182673
2675,184431.58080774575
2676,190223.00120136404
2677,196105.2587281337
2678,249325.35132859083
2679,272575.55410496076
2680,297407.42854872404
2681,408539.20483705716
2682,321899.23847951856
2683,527335.8121538572
2684,332634.0123644711
2685,307659.64314691385
2686,235528.8207058238
2687,315553.75287684024
2688,212108.1178781485
2689,216374.60241481778
2690,433192.2406650543
2691,192681.8632689556
2692,145445.8217235126
2693,189739.02872835496
2694,139028.31622144394
2695,193260.68195944407
2696,185052.18230021762
2697,182591.39955924012
2698,179585.96034592018
2699,172918.58437966707
2700,162896.48247838987
2701,165087.27530549443
2702,123912.37903215282
2703,128359.71494823124
2704,148136.40246700664
2705,124952.32805333904
2706,123305.23258965279
2707,127763.96817107896
2708,134753.43527279916
2709,110283.86413380975
2710,132303.13978761973
2711,266352.39462439565
2712,387126.2360160785
2713,176508.50589684228
2714,153294.99402141222
2715,171894.21584473655
2716,149466.51471121362
2717,188436.3706478959
2718,222111.7332238627
2719,145129.78748513415
2720,166324.9926399103
2721,137024.7518959478
2722,152026.70189070783
2723,144982.20377097517
2724,129164.4789242247
2725,127387.13530402692
2726,143443.80362718768
2727,176815.73892852623
2728,177675.10650709365
2729,155895.3919701595
2730,147281.11428015825
2731,121914.62347472725
2732,135451.59675891488
2733,160199.53120552405
2734,152763.65726659214
